,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
42,"Nhà Biệt Thự Khu Bàu Cát P14 TB, DT 6x19m","Bàu Cát, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],107 m²,[],5 phòng,6 phòng,5,[],6 m,19 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"149,53 triệu/m²",16 tỷ- 107 m2đ
43,Bán nhà biệt thự ngay sân bay,"21, Yên Thế, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],128 m²,250 m²,5 phòng,6 phòng,[],[],8 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],250 triệu/m²,32 tỷ- 128 m2đ
44,Bán nhà hẻm 281 lê văn sỹ nhà 5 lầu có thang máy,"281/62/4 hoac 172, Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],39 m²,198 m²,4 phòng,5 phòng,[],[],3 m,15 m,[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"305,13 triệu/m²","11,9 tỷ- 39 m2đ"
45,Nhà biệt thự hiện đại mặt tiền Yên Thế,"21, Đường Yên Thế, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],128 m²,512 m²,10 phòng,Nhiều hơn 6 phòng,[],[],8 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],250 triệu/m²,32 tỷ- 128 m2đ
46,BÁN CĂN HỘ DỊCH VỤ TÂN BÌNH 100M2 - 13 PHÒNG 16 TỶ,"Đường Phạm Văn Hai, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],96 m²,[],nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"166,67 triệu/m²",16 tỷ- 96 m2đ
47,"nhà HXH Trường Chinh 60m2 4x15, 5 tầng 4PN,5.85 tỷ","Đường Trường Chinh, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,[],4 phòng,5 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"97,5 triệu/m²","5,85 tỷ- 60 m2đ"
48,Biệt Thự Khu biệt thự Mekong,"3/9 (khu biệt thự Mekong), Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],172 m²,132 m²,5 phòng,5 phòng,[],[],8 m,22 m,['Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"220,93 triệu/m²",38 tỷ- 172 m2đ
49,"Bán dãy trọ Phạm Văn Bạch, 9P+kiot, giá 980Tr","Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],180 m²,180 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],9 m,20 m,[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"5,44 triệu/m²",980 triệu- 180 m2đ
50,"Mặt tiền nội bộ hoàng hoa thám f13 ,11× 8m","Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],81 m²,240 m²,5 phòng,5 phòng,[],[],11 m,8 m,['Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"148,15 triệu/m²",12 tỷ- 81 m2đ
51,"Nhà 1 trệt, 1 lửng, 1 lầu, hẻm XH 6m Tân Bình","73/4/32, Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,135 m²,4 phòng,3 phòng,[],[],4 m,13 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],146 triệu/m²,"7,3 tỷ- 50 m2đ"
