,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
58,Bán gấp nhà Bùi Đình Túy 50m2 giá 7.5 tỷ bao giấy,"Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,150 m²,4 phòng,4 phòng,[],[],4 m,13 m,[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"145,19 triệu/m²","7,55 tỷ- 52 m2đ"
59,"Biệt thự mini Lê Quang Định, Bình Thạnh","Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],200 m²,[],4 phòng,4 phòng,[],[],[],[],['Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],129 triệu/m²,"25,8 tỷ- 200 m2đ"
60,Biệt thự mini 86m2 hẻm xe hơi Lê Quang Định p7 BT,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],86 m²,129 m²,2 phòng,3 phòng,2,[],5 m,19 m,['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"104,65 triệu/m²",9 tỷ- 86 m2đ
61,Nhà Chính chủ - Giá Tốt - Chưa qua Đầu tư,"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],164 m²,[],3 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"92,68 triệu/m²","15,2 tỷ- 164 m2đ"
62,Nhà HXH ngang khủng 7m XVNT,"Đường Xô Viết Nghệ Tĩnh, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],92 m²,300 m²,5 phòng,5 phòng,4,[],7 m,11.5 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"139,13 triệu/m²","12,8 tỷ- 92 m2đ"
63,"BIỆT THỰ PHÁP,HXH, 78M,10,5 TỶ, NG. XÍ, BÌNH THẠNH","Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],78 m²,[],5 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"133,97 triệu/m²","10,45 tỷ- 78 m2đ"
64,"Bán nhà HXH Lam Sơn, Q.Bình Thạnh 152m2 giá 24 tỷ","Đường Lam Sơn, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],152 m²,152 m²,1 phòng,1 phòng,[],[],7.5 m,19 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"157,89 triệu/m²",24 tỷ- 152 m2đ
65,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
66,"Bán nhanh Biệt Thự Mini Tại Nơ Trang Long, Q. BT","Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],90.5 m²,231 m²,5 phòng,6 phòng,[],[],6.6 m,15 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],150 triệu/m²,"13,5 tỷ- 90.5 m2đ"
67,nhà 8.5x20 hẻm 336/ nơ trang long hẻm xe tải,"Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],165 m²,165 m²,4 phòng,4 phòng,[],[],8 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"93,94 triệu/m²","15,5 tỷ- 165 m2đ"
