,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2
1843,[],[],[],[],[],60 m²,80 m²,2 phòng,2 phòng,[],[],5 m,12 m,[],[],['Giấy tờ khác'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"31,17 triệu/m²"
1844,Celadon City,[],[],[],104 m²,[],[],3 phòng,3 phòng,[],[],[],[],['Bắc'],['Nam'],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"42,31 triệu/m²"
1845,[],[],[],[],[],75 m²,280 m²,6 phòng,Nhiều hơn 6 phòng,5,[],4.5 m,16 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"61,33 triệu/m²"
1846,Topaz Elite,[],[],[],73 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"27,53 triệu/m²"
1847,[],[],[],[],[],108 m²,72 m²,2 phòng,2 phòng,[],[],4 m,18 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],"63,89 triệu/m²"
1848,[],[],[],[],[],62 m²,62 m²,2 phòng,2 phòng,[],[],4.4 m,14.2 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"21,61 triệu/m²"
1849,[],[],[],[],[],84 m2,[],[],[],[],[],6.4 m,13.6 m,['Tây Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"40,48 triệu/m2"
1850,[],[],[],[],[],84 m2,[],[],[],[],[],6.4 m,13.6 m,['Tây Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"40,48 triệu/m2"
1851,[],4,A,[],[],70 m²,140 m²,3 phòng,2 phòng,1,[],5 m,14 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"22,86 triệu/m²"
1852,Akari City,05,Ak3,[],75 m²,[],[],2 phòng,2 phòng,[],5,[],[],['Nam'],['Bắc'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Chưa bàn giao'],[],[],[],"35,91 triệu/m²"
1853,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1854,[],[],[],[],[],52 m²,186 m²,4 phòng,4 phòng,[],[],4 m,13 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"70,19 triệu/m²"
1855,[],[],[],[],[],62 m²,[],3 phòng,2 phòng,[],[],4 m,16 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"58,06 triệu/m²"
1856,[],[],A,[],60 m²,[],[],2 phòng,2 phòng,[],10,[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],['Căn góc'],[],[],"28,83 triệu/m²"
1857,[],[],[],[],[],48 m²,48 m²,2 phòng,1 phòng,1,[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"19,58 triệu/m²"
1858,[],[],[],[],[],150 m²,145 m²,2 phòng,2 phòng,1,[],9.6 m,17 m,['Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],[],[],"30,67 triệu/m²"
1859,Homyland 3 (Homyland Riverside),A4,A,[],75 m2,[],[],2 phòng,2 phòng,[],13,[],[],['Bắc'],['Nam'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất cao cấp'],['Đã bàn giao'],[],[],[],44 triệu/m2
1860,Green River - Quận 8,[],B,[],151 m²,[],[],[],[],[],2,[],[],[],[],['Đang chờ sổ'],[],[],['Mặt bằng kinh doanh'],[],[],[],[],[],[],"42,36 triệu/m²"
1861,[],[],[],[],[],225 m2,[],[],[],[],[],5 m,25 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"3,07 triệu/m2"
1862,[],[],[],[],[],40 m²,[],3 phòng,3 phòng,3,[],3.6 m,11 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"144,5 triệu/m²"
1863,[],[],[],[],[],181 m²,165 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,5,[],9 m,17 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],"85,64 triệu/m²"
1864,[],[],[],[],[],83.6 m2,[],[],[],[],[],4 m,21.5 m,['Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"67,47 triệu/m2"
1865,[],[],[],[],[],22 m²,47 m²,2 phòng,1 phòng,2,[],[],[],['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],125 triệu/m²
1866,[],[],[],[],[],25 m²,30 m²,2 phòng,2 phòng,[],[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],228 triệu/m²
1867,[],[],[],[],[],45 m²,160 m²,6 phòng,6 phòng,3,[],4 m,11 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Nở hậu'],[],"139,56 triệu/m²"
1868,[],[],[],[],[],45 m²,65 m²,1 phòng,1 phòng,[],[],4.5 m,10 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"65,56 triệu/m²"
1869,[],[],[],[],[],48 m²,96 m²,2 phòng,2 phòng,1,[],4 m,12 m,['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"64,58 triệu/m²"
1870,[],[],[],[],[],42 m²,84 m²,2 phòng,2 phòng,1,[],3.5 m,12 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"28,57 triệu/m²"
1871,[],[],[],[],[],40.2 m²,120.6 m²,4 phòng,3 phòng,[],[],4 m,10 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"107,5 triệu/m²"
1872,[],[],[],[],[],50 m²,150 m²,3 phòng,3 phòng,[],[],5 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"77,8 triệu/m²"
1873,[],[],[],[],[],69 m²,[],5 phòng,6 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"94,93 triệu/m²"
1874,[],[],[],[],[],240 m²,[],nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"1,94 triệu/m²"
1875,[],[],[],[],[],50 m²,178 m²,5 phòng,5 phòng,5,[],4 m,13 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],200 triệu/m²
1876,[],[],[],[],[],52 m²,186 m²,4 phòng,4 phòng,[],[],4 m,13 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"70,19 triệu/m²"
1877,[],[],[],[],[],90 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"59,44 triệu/m²"
1878,[],[],[],[],[],64 m²,[],4 phòng,5 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"37,97 triệu/m²"
1879,[],[],[],[],80 m²,[],[],[],[],[],[],[],[],['Đông Bắc'],[],[],[],[],['Mặt bằng kinh doanh'],[],['Nội thất đầy đủ'],[],[],[],[],"4,38 triệu/m²"
1880,[],[],[],[],[],48 m²,96 m²,2 phòng,2 phòng,2,[],4 m,12 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"82,29 triệu/m²"
1881,[],[],[],[],[],31 m²,[],2 phòng,[],[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],100 triệu/m²
1882,[],[],[],[],[],80 m²,[],3 phòng,4 phòng,[],[],5 m,16 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"68,75 triệu/m²"
1883,[],[],[],[],[],84 m²,84 m²,2 phòng,2 phòng,[],[],4 m,24 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"142,86 triệu/m²"
1884,[],[],[],[],[],59 m²,200 m²,4 phòng,4 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"89,83 triệu/m²"
1885,[],[],[],[],[],44 m²,150 m²,4 phòng,3 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"86,36 triệu/m²"
1886,[],[],[],[],[],45 m²,90 m²,2 phòng,2 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"102,22 triệu/m²"
1887,[],[],[],[],[],150 m²,300 m²,3 phòng,4 phòng,[],[],6 m,25 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],20 triệu/m²
1888,[],[],A,[],55 m²,[],[],2 phòng,1 phòng,[],25,[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Chưa bàn giao'],[],[],[],"41,82 triệu/m²"
1889,[],[],[],[],68 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"29,12 triệu/m²"
1890,[],[],[],[],[],58 m²,[],4 phòng,5 phòng,[],[],416 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"139,66 triệu/m²"
1891,[],[],[],[],[],44.4 m²,138.8 m²,5 phòng,3 phòng,[],[],4.03 m,10.98 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"94,32 triệu/m²"
1892,[],[],B1,[],275 m²,[],[],6 phòng,4 phòng,[],12,[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],[],[],[],"30,91 triệu/m²"
1893,[],[],[],[],[],80 m2,[],[],[],[],[],5 m,16 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"13,13 triệu/m2"
1894,[],[],[],[],[],50 m²,150 m²,3 phòng,3 phòng,[],[],4 m,[],[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"126,4 triệu/m²"
1895,Khang An Residence,[],[],[],[],95 m2,[],[],[],[],[],5 m,19 m,[],[],[],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"29,47 triệu/m2"
1896,[],[],[],[],[],20 m²,91 m²,3 phòng,5 phòng,[],[],3.4 m,10 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],285 triệu/m²
1897,NBB Garden 3_City Gate 3,[],C,[],52 m²,[],[],2 phòng,1 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Chưa bàn giao'],['Căn góc'],[],[],"23,08 triệu/m²"
1898,[],[],[],[],58 m²,[],[],1 phòng,1 phòng,[],[],[],[],['Đông Nam'],[],[],[],[],[],['Officetel'],[],['Đã bàn giao'],[],[],[],55.172 đ/m²
1899,[],[],[],[],[],40 m²,90 m²,2 phòng,2 phòng,[],[],4.4 m,10 m,['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],100 triệu/m²
1900,The Era Town (A1 Riverside),[],[],[],60 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"24,67 triệu/m²"
1901,[],[],[],[],780 m²,[],[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],[],['Mặt bằng kinh doanh'],[],[],[],[],[],[],64.102 đ/m²
1902,[],[],[],[],[],100 m²,160 m²,2 phòng,2 phòng,2,[],5 m,20 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],38 triệu/m²
1903,[],[],[],[],[],80 m²,134 m²,3 phòng,2 phòng,2,[],4 m,20 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"308,75 triệu/m²"
1904,[],[],[],[],[],54.7 m²,168.2 m²,4 phòng,3 phòng,[],[],4 m,14 m,['Tây Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"123,15 triệu/m²"
1905,[],[],[],[],[],65 m2,[],[],[],[],[],4.5 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"41,08 triệu/m2"
1906,[],[],[],[],[],30 m²,[],2 phòng,2 phòng,[],[],3 m,8 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],30 triệu/m²
1907,[],[],[],[],[],48 m²,48 m²,2 phòng,2 phòng,[],[],4 m,12 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"78,13 triệu/m²"
1908,[],[],[],[],[],300 m²,250 m²,5 phòng,4 phòng,2,[],5 m,21 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"4,33 triệu/m²"
1909,[],[],[],[],[],48 m²,48 m²,2 phòng,2 phòng,2,[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"20,52 triệu/m²"
1910,[],[],[],[],[],32 m²,[],2 phòng,3 phòng,[],[],4 m,8 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"56,88 triệu/m²"
1911,[],[],[],[],[],200 m²,[],4 phòng,5 phòng,[],[],10 m,20 m,['Tây'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],['Nở hậu'],[],"117,5 triệu/m²"
1912,[],[],[],[],[],80 m2,[],[],[],[],[],5.3 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],10 triệu/m2
1913,[],[],[],[],[],70 m²,70 m²,2 phòng,1 phòng,[],[],5 m,14 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"14,14 triệu/m²"
1914,[],[],[],[],[],97 m²,97 m²,2 phòng,1 phòng,[],[],5 m,19 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"7,37 triệu/m²"
1915,[],[],[],[],[],56 m²,141 m²,4 phòng,4 phòng,[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"86,61 triệu/m²"
1916,[],[],[],[],[],65 m²,131.4 m²,2 phòng,2 phòng,[],[],5.3 m,12.4 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"16,18 triệu/m²"
1917,[],[],[],[],[],1500 m2,[],[],[],[],[],30 m,50 m,[],[],[],[],['Đất thổ cư'],[],[],[],[],[],[],[],"44,67 triệu/m2"
1918,[],[],[],[],[],60 m²,[],3 phòng,3 phòng,1,[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],100 triệu/m²
1919,Flora Kikyo,[],[],[],68 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"32,35 triệu/m²"
1920,[],[],[],[],200 m²,[],[],[],[],[],[],[],[],['Đông Bắc'],[],['Giấy tờ khác'],[],[],['Mặt bằng kinh doanh'],[],['Nội thất đầy đủ'],[],[],[],[],"1,75 triệu/m²"
1921,[],[],[],[],[],58.6 m²,152.3 m²,3 phòng,3 phòng,[],[],4.6 m,12.6 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"110,34 triệu/m²"
1922,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi', 'Nở hậu']",[],20 triệu/m2
1923,[],[],[],[],[],33 m²,[],3 phòng,2 phòng,[],[],5 m,7 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"106,06 triệu/m²"
1924,[],[],[],[],[],80 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],12 triệu/m²
1925,[],[],[],[],2701 m²,[],[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],[],['Mặt bằng kinh doanh'],[],[],[],[],[],[],"18,51 triệu/m²"
1926,[],[],KHU ĐẤT,BLOC,[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi', 'Nở hậu']",[],"7,99 triệu/m2"
1927,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"6,8 triệu/m2"
1928,Saigon Mystery Villas,[],[],K6 - 3,[],126 m2,[],[],[],[],[],7 m,18 m,[],[],['Đang chờ sổ'],[],['Đất nền dự án'],[],[],[],[],[],['Mặt tiền'],[],"146,83 triệu/m2"
1929,[],[],[],[],[],80 m²,134 m²,3 phòng,2 phòng,2,[],4 m,20 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"308,75 triệu/m²"
1930,[],[],[],[],[],80 m²,[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],12 triệu/m²
1931,Chung cư Petroland Quận 2,[],[],[],82 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],['Căn góc'],[],[],"26,83 triệu/m²"
1932,[],[],[],[],[],56 m2,[],[],[],[],[],4 m,14 m,[],[],['Đã có sổ'],[],['Đất nông nghiệp'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"7,13 triệu/m2"
1933,[],411,An Hòa 3,[],64 m²,[],[],1 phòng,1 phòng,[],4,[],[],[],[],['Đã có sổ'],[],[],[],['Penthouse'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"24,69 triệu/m²"
1934,[],[],[],[],[],21 m²,60 m²,2 phòng,1 phòng,[],[],[],[],[],[],['Giấy tờ khác'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"57,14 triệu/m²"
1935,[],[],[],[],[],74 m²,[],2 phòng,2 phòng,[],[],5.5 m,13.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"98,65 triệu/m²"
1936,[],[],[],[],[],64 m²,320 m²,5 phòng,6 phòng,5,[],4 m,16 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],[],[],"145,31 triệu/m²"
1937,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"13,99 triệu/m2"
1938,Lexington Residence,[],[],[],73 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"47,95 triệu/m²"
1939,[],[],[],[],[],28 m²,[],1 phòng,1 phòng,[],[],4 m,20 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],150 triệu/m²
1940,[],[],[],[],[],72 m²,72 m²,3 phòng,2 phòng,[],[],5 m,14.4 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"17,64 triệu/m²"
1941,Vinhomes Grand Park (Vincity Quận 9),[],S1,[],33 m²,[],[],1 phòng,1 phòng,[],15,[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],['Căn góc'],[],[],"36,36 triệu/m²"
1942,[],[],[],[],[],56 m²,56 m²,3 phòng,2 phòng,[],[],4 m,14 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"21,25 triệu/m²"
1943,[],[],[],[],[],212 m2,[],[],[],[],[],8.4 m,27 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],70 triệu/m2
1944,[],[],[],[],[],54 m2,[],[],[],[],[],4.01 m,13.499 m,['Đông Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"50,93 triệu/m2"
1945,[],[],[],[],[],63.1 m²,62.4 m²,2 phòng,1 phòng,[],[],4 m,15.93 m,['Đông'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"54,76 triệu/m²"
1946,[],[],[],[],[],28 m²,56 m²,2 phòng,2 phòng,[],[],3333 m,8888 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],"31,43 triệu/m²"
1947,[],[],"A,B",[],65 m²,[],[],2 phòng,2 phòng,[],25,[],[],['Đông Nam'],['Tây Bắc'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất cao cấp'],['Chưa bàn giao'],['Căn góc'],[],[],6 triệu/m²
1948,[],[],[],[],[],24 m²,24 m²,1 phòng,1 phòng,[],[],[],[],['Đông Nam'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"37,5 triệu/m²"
1949,[],[],[],[],[],44 m²,44 m²,1 phòng,1 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"32,5 triệu/m²"
1950,EHome 3,[],[],[],64 m²,[],[],2 phòng,2 phòng,[],[],[],[],['Đông Nam'],[],['Đã có sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],[],[],[],"26,25 triệu/m²"
1951,M-One Nam Sài Gòn,635,T1b,[],39 m²,[],[],1 phòng,1 phòng,[],5,[],[],['Đông'],['Tây'],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"42,31 triệu/m²"
1952,[],[],Tờ bản đồ 01,[],[],80 m2,[],[],[],[],[],5 m,16 m,['Đông'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"43,13 triệu/m2"
1953,Green Town Bình Tân,[],[],[],63 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"25,24 triệu/m²"
1954,[],[],[],[],[],90 m2,[],[],[],[],[],5 m,18 m,['Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"28,89 triệu/m2"
1955,[],[],[],[],[],63.1 m²,62.4 m²,2 phòng,1 phòng,[],[],4 m,15.93 m,['Đông'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"54,76 triệu/m²"
1956,[],[],[],[],[],28 m²,56 m²,2 phòng,2 phòng,[],[],3333 m,8888 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],"31,43 triệu/m²"
1957,[],[],"A,B",[],65 m²,[],[],2 phòng,2 phòng,[],25,[],[],['Đông Nam'],['Tây Bắc'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất cao cấp'],['Chưa bàn giao'],['Căn góc'],[],[],6 triệu/m²
1958,[],[],[],[],[],24 m²,24 m²,1 phòng,1 phòng,[],[],[],[],['Đông Nam'],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"37,5 triệu/m²"
1959,[],[],[],[],[],44 m²,44 m²,1 phòng,1 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"32,5 triệu/m²"
1960,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],11 triệu/m2
1961,[],[],[],[],[],36 m²,[],4 phòng,3 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Nở hậu'],[],"127,39 triệu/m²"
1962,[],[],[],[],[],33 m²,33 m²,2 phòng,1 phòng,[],[],4.1 m,8.2 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"109,09 triệu/m²"
1963,[],[],[],[],[],28 m²,56 m²,2 phòng,2 phòng,1,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"38,57 triệu/m²"
