,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
67,Tôi CC cần tiền bán căn nhà phố tâm huyết mới đẹp,"380/88/1, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,160 m²,5 phòng,3 phòng,4,[],4 m,14 m,['Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,27 triệu/m²","5,9 tỷ- 55 m2đ"
68,"Nhà Phố gò vấp 4*19m, đúc 1tret,3lầu,4pn,hxh,5Tỷ 3","Nguyễn văn khói, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],75 m²,216 m²,4 phòng,5 phòng,3,[],4 m,19 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"70,67 triệu/m²","5,3 tỷ- 75 m2đ"
69,BÁN NHÀ Đ. DƯƠNG QUÃNG HÀM GÒ VẤP 60m2 -SHR,"Đường Dương Quảng Hàm, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,60 m²,3 phòng,2 phòng,[],[],5 m,12 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"22,5 triệu/m²","1,35 tỷ- 60 m2đ"
70,"căn nhà ngang 6,5 ngay lottemart GÒ VẤP","Đường Thống Nhất, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],97 m²,350 m²,5 phòng,6 phòng,4,[],6.5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"101,03 triệu/m²","9,8 tỷ- 97 m2đ"
71,Tôi CC cần tiền bán căn nhà phố tâm huyết mới đẹp,"380/88/1, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,160 m²,5 phòng,3 phòng,4,[],4 m,14 m,['Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,27 triệu/m²","5,9 tỷ- 55 m2đ"
72,"Nha phố DT: 4x15m,1Lững +3Lầu,KDC,434/ Pvc,P9.Q.GV","434/79/76, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,216 m²,4 phòng,5 phòng,3,[],4 m,15 m,['Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],100 triệu/m²,6 tỷ- 60 m2đ
73,Bán nhà phố Cityland Park hills đã hoàn thiện,"18, 18 Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Khu dân cư Cityland Park Hills,[],[],[],[],100 m²,400 m²,6 phòng,5 phòng,5,[],5 m,20 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],140 triệu/m²,14 tỷ- 100 m2đ
74,Thanh lý nhà. BT.,"496/54, Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],97 m²,170 m²,3 phòng,3 phòng,[],[],6 m,17 m,['Đông'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],92.783 đ/m²,9 triệu- 97 m2đ
75,Tôi CC cần tiền bán nhanh nhà HXH 854 thống nhất,"854/40/3f, Thống Nhât, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,121 m²,4 phòng,4 phòng,[],[],4 m,13 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"92,59 triệu/m²",5 tỷ- 54 m2đ
76,Tôi CC cần tiền bán căn nhà phố tâm huyết mới đẹp,"380/88/1, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,160 m²,5 phòng,3 phòng,4,[],4 m,14 m,['Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,27 triệu/m²","5,9 tỷ- 55 m2đ"
