,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
46,"Nhà thô dt ngang 5m,6m,7m Vạn Phúc Thủ Đức","Khu phố 5, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Vạn Phúc Riverside City,[],[],[],[],115 m²,450 m²,4 phòng,4 phòng,4,[],5 m,23 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Bàn giao thô'],[],[],[],[],100 triệu/m²,"11,5 tỷ- 115 m2đ"
47,"Nhà thô Vạn Phúc Thủ Đức dt:7x17m, XD: Hầm+5 tầng","Khu phố 5, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Vạn Phúc Riverside City,[],[],[],[],119 m²,420 m²,6 phòng,Nhiều hơn 6 phòng,5,[],7 m,17 m,['Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Bàn giao thô'],[],[],[],[],"147,06 triệu/m²","17,5 tỷ- 119 m2đ"
48,"Cần Bán Gấp Nhà Trệt 2 Lầu, Sau Mazda Bình Triệu","Quốc lộ 13, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],78 m²,245 m²,3 phòng,4 phòng,[],[],4 m,19 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"89,74 triệu/m²",7 tỷ- 78 m2đ
49,Biệt thự đường phạm văn đồng. Hiệp bình chánh. TĐ,"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],198 m²,340 m²,4 phòng,5 phòng,[],[],9 m,22 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"83,33 triệu/m²","16,5 tỷ- 198 m2đ"
50,Chính chủ bán nhà 1 lầu gần cầu vượt linh xuân,"Đường Quốc lộ 1K||8274, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,80 m²,3 phòng,2 phòng,[],[],4 m,12 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],25 triệu/m²,"1,25 tỷ- 50 m2đ"
51,"Cần bán gấp nhà đường Số 6, P.H.B.P, Thủ Đức","25/49/17, Đường Số 6, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],58 m²,58 m²,1 phòng,1 phòng,[],[],4.12 m,14 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"66,38 triệu/m²","3,85 tỷ- 58 m2đ"
52,"Cần bán gấp nhà Đường số 6, p,Hiệp Bình Phước, TĐ","Đường Số 6, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],175 m²,600 m²,6 phòng,6 phòng,[],[],4 m,25 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"85,71 triệu/m²",15 tỷ- 175 m2đ
53,Hội An Phố Trong Lòng KCN Bàu Bàng,"Đường Quốc Lộ 13, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],150 m²,192 m²,2 phòng,2 phòng,[],[],5 m,30 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],9 triệu/m²,"1,35 tỷ- 150 m2đ"
54,"BÁN NHÀ 3 LẦU, DT 95M2, NGAY TTTM GIGAMALL","Đường Số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],95 m²,240 m²,4 phòng,5 phòng,3,[],4.3 m,22.1 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"85,26 triệu/m²","8,1 tỷ- 95 m2đ"
55,"Bán BT 9x20 đường 25, Hiệp Bình Chánh, Thủ Đức 5ty","Đường Số 25, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],180 m²,119 m²,5 phòng,5 phòng,2,[],9 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Nở hậu'],[],"29,89 triệu/m²","5,38 tỷ- 180 m2đ"
