index,square_area,square_in_use,bedroom,wc,num_floor,width,height,door,certificates,house_type,furniture_status,house_specific,price_m2,price_house
6480,56.0,112.0,4.0,4.0,2.0,4.2,15.3,,0,2,,"Hẻm xe hơi, Nở hậu",16786000000.0,940016000000.0
6481,69.4,128.4,2.0,2.0,1.0,4.0,16.3,Đông,0,2,Nội thất đầy đủ,Hẻm xe hơi,8551000000.0,593439400000.0
6482,55.0,55.0,5.0,5.0,1.0,4.6,15.0,,0,1,,,300000000.0,16500000000.0
6483,80.0,140.0,2.0,2.0,1.0,5.0,14.0,,0,2,,"Hẻm xe hơi, Nở hậu",2125000000.0,170000000000.0
6484,72.0,72.0,4.0,5.0,4.0,5.0,16.0,,0,1,Nội thất cao cấp,Nở hậu,7153000000.0,515016000000.0
6485,70.0,70.0,3.0,2.0,1.0,5.0,14.0,,0,4,,"Mặt tiền, Hẻm xe hơi",10000000.0,700000000.0
6486,54.0,54.0,3.0,2.0,1.0,4.0,14.5,Tây Nam,0,4,,Hẻm xe hơi,6667000000.0,360018000000.0
6487,53.0,53.0,2.0,2.0,1.0,3.0,16.0,Đông Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,100000000.0,5300000000.0
6488,62.1,62.1,2.0,2.0,1.0,5.0,12.0,,0,2,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",1685000000.0,104638500000.0
6489,134.0,400.0,5.0,6.0,3.0,9.1,15.3,,0,1,,"Hẻm xe hơi, Nở hậu",20821000000.0,2790014000000.0
6490,72.0,144.0,2.0,2.0,2.0,6.1,12.0,Đông,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,9444000000.0,679968000000.0
6491,75.0,75.0,1.0,1.0,1.0,5.0,15.0,,0,1,,Hẻm xe hơi,1733000000.0,129975000000.0
6492,84.5,84.5,5.0,5.0,1.0,42.2,42.2,,0,1,,,19524000000.0,1649778000000.0
6493,83.0,280.0,4.0,5.0,4.0,6.13,13.0,,0,1,Nội thất cao cấp,Hẻm xe hơi,6627000000.0,550041000000.0
6494,45.0,45.0,2.0,1.0,1.0,4.0,12.0,,0,1,,Hẻm xe hơi,2111000000.0,94995000000.0
6495,46.0,92.0,2.0,1.0,2.0,4.0,11.5,,0,2,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",3804000000.0,174984000000.0
6496,60.0,224.0,4.0,5.0,3.0,5.0,12.0,Nam,0,1,,Hẻm xe hơi,645000000.0,38700000000.0
6497,30.0,60.0,2.0,2.0,2.0,5.0,6.0,,0,2,,Nở hậu,9667000000.0,290010000000.0
6498,40.0,40.0,2.0,2.0,1.0,20.0,20.0,,0,2,,Hẻm xe hơi,9875000000.0,395000000000.0
6499,59.0,59.0,2.0,3.0,1.0,5.0,12.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,1644000000.0,96996000000.0
6500,60.0,60.0,3.0,2.0,1.0,5.0,14.0,,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",13000000.0,780000000.0
6501,57.0,57.0,3.0,2.0,1.0,4.2,14.0,,0,4,,Mặt tiền,6377000000.0,363489000000.0
6502,27.6,44.4,2.0,2.0,1.0,3.0,10.0,Tây,0,2,,Nở hậu,1037000000.0,28621200000.0
6503,52.0,52.0,3.0,2.0,1.0,4.0,13.0,,0,2,,"Hẻm xe hơi, Nở hậu",1654000000.0,86008000000.0
6504,56.0,105.0,2.0,2.0,1.0,5.0,11.0,,0,2,,Hẻm xe hơi,2929000000.0,164024000000.0
6505,20.3,20.3,2.0,3.0,1.0,2.83,7.2,,0,2,Nội thất đầy đủ,Hẻm xe hơi,175000000.0,3552500000.0
6506,84.0,84.0,3.0,2.0,1.0,4.0,21.0,,0,4,,Hẻm xe hơi,6548000000.0,550032000000.0
6507,36.0,96.0,3.0,3.0,2.0,4.0,9.0,,0,2,,Hẻm xe hơi,4917000000.0,177012000000.0
6508,90.0,270.0,4.0,4.0,3.0,5.0,18.0,Nam,0,1,Nội thất cao cấp,Hẻm xe hơi,12778000000.0,1150020000000.0
6509,192.0,192.0,6.0,6.0,5.0,4.0,15.0,Đông Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,3177000000.0,609984000000.0
6510,45.0,90.0,3.0,4.0,2.0,5.0,9.0,Nam,0,1,Nội thất cao cấp,Hẻm xe hơi,2244000000.0,100980000000.0
6511,36.0,36.0,1.0,1.0,1.0,8.5,3.5,Đông Nam,2,2,Hoàn thiện cơ bản,Hẻm xe hơi,2306000000.0,83016000000.0
6512,50.0,50.0,2.0,2.0,1.0,3.1,16.0,,0,2,,"Hẻm xe hơi, Nở hậu",54000000.0,2700000000.0
6513,74.8,277.79,4.0,4.0,4.0,4.5,23.8,,0,1,,"Hẻm xe hơi, Nở hậu",14865000000.0,1111902000000.0
6514,64.0,112.0,3.0,2.0,1.0,4.0,16.0,Đông Nam,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,1875000000.0,120000000000.0
6515,66.0,66.0,1.0,1.0,1.0,5.5,12.0,,0,2,,,2242000000.0,147972000000.0
6516,70.0,70.0,3.0,3.0,1.0,5.0,14.0,,0,1,,"Hẻm xe hơi, Nở hậu",1714000000.0,119980000000.0
6517,15.0,45.0,2.0,2.0,2.0,3.0,5.0,Tây,0,2,,,150000000.0,2250000000.0
6518,60.0,80.0,2.0,2.0,1.0,5.0,112.0,,0,1,,,3667000000.0,220020000000.0
6519,64.0,400.0,11.0,7.0,6.0,8.0,8.0,,0,2,,"Hẻm xe hơi, Nở hậu",15078000000.0,964992000000.0
6520,60.0,215.0,5.0,6.0,3.0,5.0,12.0,Tây Nam,0,0,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",11333000000.0,679980000000.0
6521,216.0,216.0,3.0,2.0,1.0,8.0,27.0,,0,4,,Hẻm xe hơi,581000000.0,125496000000.0
6522,333.0,333.0,4.0,4.0,1.0,15.0,22.2,,0,3,,Hẻm xe hơi,4505000000.0,1500165000000.0
6523,62.0,124.0,2.0,2.0,1.0,4.0,15.0,,0,1,,Hẻm xe hơi,1153000000.0,71486000000.0
6524,52.0,51.8,1.0,1.0,1.0,4.0,13.0,Tây Bắc,2,2,Hoàn thiện cơ bản,Hẻm xe hơi,50000000.0,2600000000.0
6525,40.0,40.0,3.0,3.0,1.0,4.0,10.0,Đông,0,2,,,1325000000.0,53000000000.0
6526,58.0,232.0,5.0,4.0,4.0,29.0,29.0,,0,2,Nội thất đầy đủ,Hẻm xe hơi,14621000000.0,848018000000.0
6527,45.0,60.0,2.0,1.0,1.0,4.0,15.0,Đông Nam,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,778000000.0,35010000000.0
6528,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,Hẻm xe hơi,3438000000.0,275040000000.0
6529,68.0,273.0,6.0,5.0,4.0,4.0,17.0,,0,1,,,24265000000.0,1650020000000.0
6530,61.0,180.0,4.0,3.0,3.0,4.3,14.5,Bắc,0,1,Nội thất đầy đủ,Hẻm xe hơi,7459000000.0,454999000000.0
6531,64.0,200.0,4.0,3.0,3.0,4.0,16.0,Đông Nam,0,1,,,13438000000.0,860032000000.0
6532,90.0,185.0,4.0,4.0,2.0,6.0,15.0,Đông Nam,1,0,,,48000000.0,4320000000.0
6533,40.0,121.0,4.0,5.0,3.0,4.0,10.0,Đông Bắc,0,2,Nội thất đầy đủ,Hẻm xe hơi,200000000.0,8000000000.0
6534,36.0,36.0,4.0,3.0,3.0,3.0,12.0,Nam,0,2,,,8889000000.0,320004000000.0
6535,45.0,225.0,4.0,4.0,5.0,4.0,11.0,Đông Nam,0,3,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",26667000000.0,1200015000000.0
6536,60.0,60.0,2.0,2.0,1.0,3.0,18.0,Đông,0,2,,Nở hậu,7667000000.0,460020000000.0
6537,60.0,165.0,4.0,5.0,3.0,4.0,16.0,Tây Nam,0,0,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",965000000.0,57900000000.0
6538,24.0,48.0,2.0,2.0,2.0,3.0,8.0,,0,2,Nội thất đầy đủ,Hẻm xe hơi,10542000000.0,253008000000.0
6539,30.1,97.0,2.0,2.0,3.0,3.0,10.0,Tây Nam,0,2,,Nở hậu,18833000000.0,566873300000.0
6540,64.0,118.0,2.0,2.0,2.0,4.0,16.0,Tây Bắc,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,6484000000.0,414976000000.0
6541,62.0,220.0,4.0,5.0,4.0,4.5,14.0,Tây Nam,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,13376000000.0,829312000000.0
6542,42.0,200.0,4.0,4.0,4.0,4.3,10.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,14762000000.0,620004000000.0
6543,32.0,64.0,2.0,2.0,2.0,4.0,8.0,Bắc,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,8906000000.0,284992000000.0
6544,64.0,64.0,3.0,2.0,1.0,4.0,16.0,,0,4,,"Mặt tiền, Hẻm xe hơi",45000000.0,2880000000.0
6545,63.0,230.0,4.0,5.0,3.0,4.0,16.0,,0,2,Nội thất cao cấp,,100000000.0,6300000000.0
6546,1000.0,1000.0,3.0,2.0,1.0,12.0,98.0,Đông Nam,0,4,,"Mặt tiền, Hẻm xe hơi",290000.0,290000000.0
6547,38.0,169.0,6.0,4.0,4.0,3.4,11.5,,0,0,,Hẻm xe hơi,27368000000.0,1039984000000.0
6548,50.0,50.0,4.0,5.0,1.0,4.3,11.5,,0,2,,,78000000.0,3900000000.0
6549,40.0,160.0,4.0,4.0,4.0,4.0,10.0,,0,1,,Hẻm xe hơi,575000000.0,23000000000.0
6550,100.0,100.0,5.0,5.0,1.0,5.0,20.0,,0,2,,Hẻm xe hơi,1000000000.0,100000000000.0
6551,31.0,31.0,3.0,4.0,1.0,15.5,15.5,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,25806000000.0,799986000000.0
6552,52.9,158.7,2.0,3.0,3.0,4.66,11.77,Tây Nam,0,2,,,10769000000.0,569680100000.0
6553,51.6,120.0,3.0,3.0,2.0,25.8,25.8,,0,2,,,1098000000.0,56656800000.0
6554,30.0,90.0,3.0,3.0,4.0,3.0,10.0,Đông Nam,0,2,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",16667000000.0,500010000000.0
6555,68.6,97.1,6.0,6.0,1.0,5.94,11.68,Nam,0,2,,Hẻm xe hơi,5735000000.0,393420999999.99994
6556,100.0,100.0,3.0,2.0,1.0,5.0,20.0,Đông Nam,0,4,,Mặt tiền,13000000.0,1300000000.0
6557,160.0,160.0,3.0,2.0,1.0,6.0,27.0,Tây Bắc,0,4,,"Mặt tiền, Nở hậu",7813000000.0,1250080000000.0
6558,52.0,52.0,2.0,2.0,1.0,5.0,10.0,,0,2,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",2115000000.0,109980000000.0
6559,40.0,80.0,2.0,2.0,2.0,4.0,10.0,,0,1,,Hẻm xe hơi,53000000.0,2120000000.0
6560,64.0,64.0,3.0,2.0,1.0,4.0,18.0,,0,4,,Mặt tiền,4063000000.0,260032000000.0
6561,100.0,100.0,2.0,2.0,1.0,50.0,50.0,,0,1,,,48000000.0,4800000000.0
6562,220.0,220.0,3.0,2.0,1.0,10.0,22.0,Tây Nam,0,4,,,110000000.0,24200000000.0
6563,1101.0,1101.0,3.0,2.0,1.0,20.0,40.0,Tây,0,4,,,12716000000.0,14000316000000.0
6564,72.0,144.0,3.0,4.0,2.0,6.0,12.0,Đông,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,9722000000.0,699984000000.0
6565,180.0,180.0,3.0,2.0,1.0,9.0,20.0,Đông Bắc,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",4222000000.0,759960000000.0
6566,55.0,98.0,2.0,2.0,1.0,5.0,11.0,,0,1,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",2113000000.0,116215000000.0
6567,34.0,34.0,2.0,2.0,1.0,3.1,11.0,,0,2,,,6324000000.0,215016000000.0
6568,41.6,41.6,4.0,4.0,1.0,20.8,20.8,,0,1,,,2561000000.0,106537600000.0
6569,150.0,192.0,2.0,2.0,1.0,5.0,30.0,,0,1,Nội thất đầy đủ,,933000000.0,139950000000.0
6570,104.0,416.0,6.0,7.0,3.0,4.0,26.0,Tây Bắc,0,1,Nội thất đầy đủ,,12981000000.0,1350024000000.0
6571,183.0,183.0,2.0,1.0,1.0,5.0,37.0,Đông,0,1,Nội thất đầy đủ,,929000000.0,170007000000.0
6572,80.0,240.0,3.0,3.0,3.0,4.0,20.0,,0,1,,,120000000.0,9600000000.0
6573,84.0,84.0,4.0,5.0,1.0,6.0,14.0,,0,2,,"Hẻm xe hơi, Nở hậu",5202000000.0,436968000000.0
6574,64.0,64.0,3.0,2.0,1.0,4.0,16.0,Bắc,0,2,,,4766000000.0,305024000000.0
6575,32.0,32.0,2.0,2.0,1.0,4.0,7.0,,0,2,,"Hẻm xe hơi, Nở hậu",6563000000.0,210016000000.0
6576,53.0,154.0,4.0,3.0,3.0,5.0,11.0,Đông,0,2,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",7264000000.0,384992000000.0
6577,92.7,92.7,3.0,3.0,1.0,3.7,10.3,Đông Bắc,0,2,,Nở hậu,5652000000.0,523940400000.0
6578,108.0,108.0,3.0,2.0,1.0,4.0,27.0,,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",37000000.0,3996000000.0
6579,46.0,116.0,3.0,2.0,2.0,3.6,14.0,,0,2,,Hẻm xe hơi,11522000000.0,530012000000.0
6580,42.0,42.0,2.0,2.0,1.0,21.0,21.0,,0,1,,,7857000000.0,329994000000.0
6581,35.2,35.2,4.0,2.0,1.0,3.33,11.1,Đông,0,2,Hoàn thiện cơ bản,,13429000000.0,472700800000.00006
6582,65.0,65.0,2.0,3.0,1.0,5.0,13.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,1425000000.0,92625000000.0
6583,68.0,68.0,4.0,5.0,3.0,34.0,34.0,Đông,0,0,,Hẻm xe hơi,11765000000.0,800020000000.0
6584,35.0,70.0,2.0,2.0,2.0,3.5,10.0,,0,2,,"Hẻm xe hơi, Nở hậu",13143000000.0,460005000000.0
6585,111.0,68.0,4.0,2.0,1.0,5.0,13.6,Tây Nam,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1514000000.0,168054000000.0
6586,217.0,217.0,3.0,2.0,1.0,108.5,108.5,,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",829000000.0,179893000000.0
6587,51.0,51.0,3.0,2.0,1.0,4.0,12.6,Tây Bắc,0,4,,Hẻm xe hơi,4569000000.0,233019000000.0
6588,108.0,381.0,11.0,7.0,4.0,4.4,24.0,Đông Bắc,1,2,Nội thất đầy đủ,Hẻm xe hơi,13426000000.0,1450008000000.0
6589,64.0,120.0,3.0,2.0,1.0,5.0,12.0,,0,2,,Hẻm xe hơi,2813000000.0,180032000000.0
6590,60.0,60.0,3.0,2.0,1.0,4.0,15.0,,0,4,,"Mặt tiền, Hẻm xe hơi",115000000.0,6900000000.0
6591,44.2,120.0,4.0,5.0,3.0,4.0,12.0,Đông Nam,0,2,,,17045000000.0,753389000000.0
6592,40.0,76.0,2.0,2.0,2.0,4.0,8.0,,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",525000000.0,21000000000.0
6593,51.2,102.4,2.0,2.0,1.0,3.5,14.57,Đông Nam,0,2,Hoàn thiện cơ bản,,7059000000.0,361420800000.0
6594,82.0,80.0,4.0,2.0,1.0,4.0,20.0,,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",1195000000.0,97990000000.0
6595,56.0,224.0,4.0,5.0,3.0,4.0,14.0,,0,1,,Hẻm xe hơi,7143000000.0,400008000000.0
6596,128.0,128.0,4.0,5.0,2.0,8.0,16.0,,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",1953000000.0,249984000000.0
6597,60.0,60.0,2.0,2.0,1.0,30.0,30.0,,0,2,,Hẻm xe hơi,4417000000.0,265020000000.0
6598,217.0,217.0,3.0,2.0,1.0,10.0,21.0,,0,4,,Mặt tiền,4885000000.0,1060045000000.0
6599,499.0,499.0,1.0,2.0,1.0,249.5,249.5,,0,2,,"Hẻm xe hơi, Nở hậu",2703000000.0,1348797000000.0
6600,100.0,100.0,3.0,2.0,3.0,5.0,17.0,Bắc,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",915000000.0,91500000000.0
6601,60.0,160.0,4.0,4.0,2.0,4.5,13.33,Tây Nam,0,0,Hoàn thiện cơ bản,Hẻm xe hơi,9833000000.0,589980000000.0
6602,40.0,40.0,3.0,2.0,1.0,20.0,20.0,,0,2,Hoàn thiện cơ bản,,100000000.0,4000000000.0
6603,67.0,134.0,3.0,3.0,2.0,3.6,18.5,,0,2,,Hẻm xe hơi,13731000000.0,919977000000.0
6604,52.0,52.0,3.0,2.0,1.0,4.0,13.0,Tây Nam,0,4,,Mặt tiền,7019000000.0,364988000000.0
6605,30.0,48.0,2.0,2.0,1.0,4.0,6.0,,0,1,,,3733000000.0,111990000000.0
6606,75.0,210.0,5.0,2.0,2.0,4.5,16.0,,0,2,,"Hẻm xe hơi, Nở hậu",100000000.0,7500000000.0
6607,211.0,450.0,3.0,4.0,2.0,10.0,21.0,Tây Bắc,0,0,,,12559000000.0,2649949000000.0
6608,32.0,50.0,1.0,1.0,1.0,4.0,8.0,Bắc,0,2,,,8438000000.0,270016000000.0
6609,96.8,265.3,4.0,5.0,3.0,4.5,21.5,,0,1,Nội thất đầy đủ,,9688000000.0,937798400000.0
6610,51.2,102.4,2.0,2.0,2.0,3.5,14.0,,0,2,,,7059000000.0,361420800000.0
6611,44.0,44.0,3.0,2.0,2.0,4.0,11.0,,1,2,Nội thất cao cấp,Hẻm xe hơi,2886000000.0,126984000000.0
6612,65.0,260.0,4.0,5.0,4.0,4.0,16.0,,0,0,Nội thất cao cấp,Hẻm xe hơi,10615000000.0,689975000000.0
6613,1.678,3.0,10.0,3.0,3.0,24.0,70.0,Tây,0,1,Hoàn thiện cơ bản,,2085000000000.0,3498630000000.0
6614,60.0,120.0,2.0,3.0,2.0,5.0,12.0,Nam,0,2,,,7833000000.0,469980000000.0
6615,80.0,80.0,3.0,2.0,1.0,4.0,20.0,,0,4,,,519000000.0,41520000000.0
6616,31.0,31.0,3.0,3.0,1.0,3.0,10.0,Tây Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,24194000000.0,750014000000.0
6617,55.0,55.0,2.0,2.0,1.0,5.0,11.0,,0,2,,,3455000000.0,190025000000.0
6618,64.0,256.0,5.0,4.0,4.0,32.0,32.0,,0,1,Nội thất đầy đủ,Hẻm xe hơi,13203000000.0,844992000000.0
6619,30.0,25.0,3.0,2.0,1.0,3.2,8.0,,0,2,,,56000000.0,1680000000.0
6620,46.0,75.0,2.0,2.0,1.0,3.7,12.5,,0,2,Nội thất đầy đủ,,7717000000.0,354982000000.0
6621,33.0,55.8,2.0,3.0,3.0,4.0,9.0,,0,2,,,13333000000.0,439989000000.0
6622,17.6,45.0,2.0,2.0,2.0,3.2,5.5,,0,0,Hoàn thiện cơ bản,Hẻm xe hơi,1235000000.0,21736000000.0
6623,146.0,146.0,5.0,5.0,3.0,73.0,73.0,,0,2,,"Hẻm xe hơi, Nở hậu",3767000000.0,549982000000.0
6624,68.0,68.0,2.0,3.0,1.0,4.0,17.0,Đông,0,2,,Hẻm xe hơi,6941000000.0,471988000000.0
6625,54.0,54.0,2.0,2.0,2.0,3.0,6.0,,2,2,,Hẻm xe hơi,2389000000.0,129006000000.0
6626,49.0,49.0,2.0,2.0,1.0,24.5,24.5,Tây,0,2,Nội thất cao cấp,Hẻm xe hơi,6939000000.0,340011000000.0
6627,94.0,94.0,4.0,4.0,1.0,47.0,47.0,Đông,0,2,,Hẻm xe hơi,7979000000.0,750026000000.0
6628,48.6,48.6,1.0,1.0,1.0,3.6,13.5,Tây Nam,0,2,,"Hẻm xe hơi, Nở hậu",11667000000.0,567016200000.0
6629,61.0,71.0,2.0,2.0,2.0,4.0,15.0,Đông Nam,0,2,,Nở hậu,7951000000.0,485011000000.0
6630,17.0,15.0,2.0,2.0,2.0,3080.0,4050.0,,0,2,,Hẻm xe hơi,12529000000.0,212993000000.0
6631,52.0,52.0,3.0,2.0,1.0,4.0,13.0,,0,4,,Hẻm xe hơi,808000000.0,42016000000.0
6632,40.0,107.0,4.0,3.0,2.0,3.0,14.0,Đông Nam,0,0,,Hẻm xe hơi,94000000.0,3760000000.0
6633,47.0,47.0,3.0,2.0,1.0,23.5,23.5,,0,2,,,8723000000.0,409981000000.0
6634,100.0,100.0,3.0,2.0,1.0,5.0,20.0,Đông Bắc,0,4,,Mặt tiền,1368000000.0,136800000000.0
6635,43.0,200.0,4.0,4.0,4.0,4.3,10.5,,0,2,Nội thất cao cấp,Hẻm xe hơi,19302000000.0,829986000000.0
6636,30.0,60.0,2.0,2.0,2.0,3.0,10.0,Đông Nam,2,2,Hoàn thiện cơ bản,Hẻm xe hơi,4667000000.0,140010000000.0
6637,60.6,124.9,4.0,3.0,3.0,30.3,30.3,Đông,0,2,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",9667000000.0,585820200000.0
6638,80.0,80.0,3.0,2.0,2.0,40.0,40.0,,0,2,,Nở hậu,1375000000.0,110000000000.0
6639,64.6,64.6,3.0,3.0,1.0,32.3,32.3,Bắc,0,2,Nội thất đầy đủ,Hẻm xe hơi,12266000000.0,792383599999.9999
6640,16.0,48.0,1.0,1.0,2.0,5.0,4.0,Đông Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,21563000000.0,345008000000.0
6641,125.0,125.0,7.0,4.0,1.0,3.8,32.0,Tây Bắc,0,1,,,5432000000.0,679000000000.0
6642,27.0,90.0,3.0,2.0,4.0,4.0,7.0,Nam,0,1,,"Hẻm xe hơi, Nở hậu",9259000000.0,249993000000.0
6643,120.0,120.0,3.0,3.0,2.0,60.0,60.0,,0,2,,Hẻm xe hơi,2083000000.0,249960000000.0
6644,60.0,210.0,4.0,5.0,4.0,4.0,15.0,Đông Nam,0,0,Nội thất cao cấp,Hẻm xe hơi,13833000000.0,829980000000.0
6645,160.0,160.0,3.0,2.0,1.0,8.0,20.0,,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",32000000.0,5120000000.0
6646,108.0,108.0,3.0,2.0,1.0,5.0,21.0,,0,4,,,1295000000.0,139860000000.0
6647,110.0,110.0,3.0,2.0,1.0,5.0,22.0,,0,4,,Mặt tiền,727000000.0,79970000000.0
6648,80.0,80.0,6.0,5.0,1.0,4.2,20.0,,0,2,,"Hẻm xe hơi, Nở hậu",5625000000.0,450000000000.0
6649,1210.0,1210.0,3.0,2.0,1.0,38.0,32.0,,0,4,,Mặt tiền,248000000.0,300080000000.0
6650,48.0,48.0,2.0,2.0,1.0,4.0,12.0,,0,2,Hoàn thiện cơ bản,,3958000000.0,189984000000.0
6651,50.0,50.0,8.0,6.0,1.0,25.0,25.0,,0,2,,"Hẻm xe hơi, Nở hậu",160000000.0,8000000000.0
6652,35.5,35.5,5.0,3.0,1.0,17.8,17.8,,0,1,,,39714000000.0,1409847000000.0
6653,30.0,60.0,2.0,2.0,2.0,4.2,7.2,,0,2,,,9933000000.0,297990000000.0
6654,40.0,80.0,2.0,2.0,2.0,3.5,12.7,,0,2,Nội thất đầy đủ,Hẻm xe hơi,12625000000.0,505000000000.0
6655,48.0,48.0,4.0,3.0,3.0,4.0,12.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,11146000000.0,535008000000.0
6656,52.0,52.0,3.0,2.0,1.0,4.0,13.0,,0,2,Hoàn thiện cơ bản,,4519000000.0,234988000000.0
6657,98.0,80.0,5.0,7.0,6.0,56.0,18.0,Đông Nam,0,1,,,17857000000.0,1749986000000.0
6658,40.0,160.0,4.0,3.0,4.0,3.0,13.0,,0,0,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",5875000000.0,235000000000.0
6659,68.0,68.0,2.0,1.0,1.0,4.0,17.0,Nam,0,2,,Hẻm xe hơi,7353000000.0,500004000000.0
6660,293.0,293.0,3.0,2.0,1.0,14.0,21.0,,0,4,,,40000000.0,11720000000.0
6661,133.0,110.0,4.0,4.0,1.0,4.0,22.0,Bắc,0,1,,Nở hậu,10301000000.0,1370033000000.0
6662,1939.0,1939.0,3.0,2.0,1.0,32.0,60.0,,0,4,,,1444000000.0,2799916000000.0
6663,44.0,160.0,5.0,4.0,4.0,4.0,10.0,Tây,0,0,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",12386000000.0,544984000000.0
6664,200.0,200.0,3.0,2.0,1.0,10.0,20.0,,0,1,,"Hẻm xe hơi, Nở hậu",1000000.0,200000000.0
6665,50.0,100.0,2.0,2.0,2.0,4.0,12.5,,0,2,,,29000000.0,1450000000.0
6666,240.0,240.0,3.0,2.0,1.0,10.0,24.0,,0,4,,Mặt tiền,3333000000.0,799920000000.0
6667,48.0,48.0,5.0,4.0,1.0,24.0,24.0,,0,2,,Hẻm xe hơi,11458000000.0,549984000000.0
6668,72.0,72.0,3.0,2.0,1.0,5.0,14.5,,0,4,,Hẻm xe hơi,7778000000.0,560016000000.0
6669,75.0,150.0,3.0,2.0,1.0,3.6,17.0,Bắc,0,2,Hoàn thiện cơ bản,Nở hậu,2533000000.0,189975000000.0
6670,94.0,283.0,4.0,5.0,3.0,82.0,115.0,Nam,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,133000000.0,12502000000.0
6671,72.0,250.0,4.0,5.0,3.0,5.1,14.0,,0,2,,,100000000.0,7200000000.0
6672,150.0,150.0,3.0,2.0,1.0,5.0,30.0,,0,4,,"Mặt tiền, Nở hậu",267000000.0,40050000000.0
6673,24.0,48.0,2.0,2.0,2.0,3.0,7.0,,0,2,,,3125000000.0,75000000000.0
6674,75.0,225.0,5.0,4.0,3.0,5.0,15.0,,0,1,Nội thất đầy đủ,Hẻm xe hơi,1333000000.0,99975000000.0
6675,66.3,66.3,3.0,3.0,1.0,4.0,16.3,,0,2,,,1303000000.0,86388900000.0
6676,56.0,102.0,2.0,2.0,1.0,4.0,14.0,,0,2,,Hẻm xe hơi,8214000000.0,459984000000.0
6677,964.0,964.0,3.0,2.0,1.0,19.98,48.0,Nam,0,4,,"Hẻm xe hơi, Nở hậu",892000000.0,859888000000.0
6678,70.0,70.0,3.0,2.0,1.0,4.0,17.5,Tây Bắc,0,4,,Hẻm xe hơi,40000000.0,2800000000.0
6679,56.0,72.0,3.0,1.0,1.0,4.0,14.0,Đông Nam,0,2,,,6071000000.0,339976000000.0
6680,260.0,2600.0,11.0,7.0,10.0,10.0,26.0,,0,1,,,27692000000.0,7199920000000.0
6681,56.0,56.0,3.0,3.0,1.0,28.0,28.0,,0,2,,,6607000000.0,369992000000.0
6682,73.0,73.0,3.0,2.0,1.0,5.0,15.0,,0,4,,"Mặt tiền, Hẻm xe hơi",547945.0,39999985.0
6683,60.0,60.0,11.0,2.0,6.0,4.0,15.0,Đông,0,2,,Hẻm xe hơi,8667000000.0,520020000000.0
6684,34.0,70.0,2.0,2.0,2.0,4.0,9.0,Tây,0,2,Nội thất đầy đủ,Hẻm xe hơi,10882000000.0,369988000000.0
6685,110.0,110.0,3.0,2.0,1.0,5.0,22.0,,0,4,,Mặt tiền,3182000000.0,350020000000.0
6686,171.0,171.0,3.0,2.0,1.0,9.0,19.0,,0,4,,,526000000.0,89946000000.0
6687,48.0,96.0,3.0,2.0,1.0,4.0,12.0,,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",2125000000.0,102000000000.0
